Results from heasarc_fermigtrig: Fermi GBM Trigger Catalog
Coordinate system: Equatorial
|trigger_name|name          |ra        |dec      |time                   |end_time               |trigger_time           |trigger_type|reliability|
|bn241017097 |SFLARE24101709|13 28 23.8|-09 15 44|2024-10-17 02:18:08.178|2024-10-17 02:28:22.591|2024-10-17 02:20:20.821|SFLARE      |     1.0000|
|bn240501522 |TGF240501522  |02 54 36.0|-09 07 00|2024-05-01 12:28:55.495|2024-05-01 12:39:09.908|2024-05-01 12:31:12.650|TGF         |     1.0000|
|bn241016320 |SFLARE24101632|13 25 29.5|-08 58 38|2024-10-16 07:38:54.778|2024-10-16 07:49:09.191|2024-10-16 07:41:13.693|SFLARE      |     1.0000|
|bn241016136 |SFLARE24101613|13 24 48.2|-08 54 34|2024-10-16 03:13:14.538|2024-10-16 03:20:28.723|2024-10-16 03:15:26.892|SFLARE      |     1.0000|
|bn241015770 |SFLARE24101577|13 23 26.4|-08 46 29|2024-10-15 18:26:18.077|2024-10-15 18:36:32.490|2024-10-15 18:28:34.144|SFLARE      |     1.0000|
|bn240902752 |LOCLPAR2409027|11 06 12.0|-08 33 00|2024-09-02 18:00:16.990|2024-09-02 18:10:31.400|2024-09-02 18:02:30.112|LOCLPAR     |     1.0000|
|bn240228103 |SFLARE24022810|22 41 06.7|-08 19 21|2024-02-28 02:26:00.914|2024-02-28 02:36:15.328|2024-02-28 02:28:14.229|SFLARE      |     1.0000|
|bn241014016 |SFLARE24101401|13 16 55.2|-08 07 32|2024-10-14 00:21:05.699|2024-10-14 00:31:20.112|2024-10-14 00:23:22.022|SFLARE      |     1.0000|
|bn240719045 |UNRELOC2407190|14 17 52.0|-07 46 00|2024-07-19 01:02:12.403|2024-07-19 01:12:18.621|2024-07-19 01:04:23.605|UNCERT      |     1.0000|
|bn240916058 |GRB240916058  |15 43 39.4|-07 45 54|2024-09-16 01:20:43.162|2024-09-16 01:30:57.573|2024-09-16 01:22:55.772|GRB         |     1.0000|
|bn241014007 |SFL241014007  |13 17 48.0|-07 43 00|2024-10-14 00:07:11.489|2024-10-14 00:17:25.901|2024-10-14 00:09:29.796|SFLARE      |     0.9569|
|bn240229999 |SFLARE24022999|22 48 14.2|-07 36 21|2024-02-29 23:55:47.593|2024-03-01 00:06:02.006|2024-02-29 23:58:04.268|SFLARE      |     1.0000|
|bn240301058 |SFLARE24030105|22 48 27.6|-07 34 59|2024-03-01 01:21:45.600|2024-03-01 01:32:00.012|2024-03-01 01:24:04.066|SFLARE      |     1.0000|
|bn241011952 |SFLARE24101195|13 09 16.8|-07 21 13|2024-10-11 22:47:58.676|2024-10-11 22:58:13.088|2024-10-11 22:50:13.910|SFLARE      |     1.0000|
|bn240301991 |SFLARE24030199|22 51 57.1|-07 13 40|2024-03-01 23:45:17.034|2024-03-01 23:55:31.446|2024-03-01 23:47:35.852|SFLARE      |     1.0000|
|bn241018701 |LOCLPAR2410187|11 20 07.2|-07 07 12|2024-10-18 16:46:50.371|2024-10-18 16:57:04.785|2024-10-18 16:49:05.542|LOCLPAR     |     1.0000|
|bn241002041 |SFL241002041  |12 54 48.0|-07 03 00|2024-10-02 00:57:17.165|2024-10-02 01:07:23.383|2024-10-02 00:59:28.239|SFLARE      |     0.8431|
|bn240626761 |UNCERT24062676|03 30 32.0|-07 00 00|2024-06-26 18:14:18.279|2024-06-26 18:23:51.730|2024-06-26 18:16:33.449|UNCERT      |     1.0000|
|bn241010917 |SFLARE24101091|13 05 28.1|-06 57 51|2024-10-10 21:57:53.594|2024-10-10 22:07:59.814|2024-10-10 22:00:08.764|SFLARE      |     1.0000|
|bn241010706 |SFLARE24101070|13 04 41.5|-06 53 05|2024-10-10 16:54:54.940|2024-10-10 17:05:09.352|2024-10-10 16:57:09.183|SFLARE      |     1.0000|
|bn241010119 |SFLARE24101011|13 02 31.7|-06 39 45|2024-10-10 02:48:39.380|2024-10-10 02:58:53.792|2024-10-10 02:50:57.847|SFLARE      |     1.0000|
|bn241010080 |SFLARE24101008|13 02 23.3|-06 38 52|2024-10-10 01:52:33.162|2024-10-10 02:02:47.575|2024-10-10 01:54:49.837|SFLARE      |     1.0000|
|bn241010009 |SFLARE24101000|13 02 07.4|-06 37 15|2024-10-10 00:10:19.017|2024-10-10 00:20:33.430|2024-10-10 00:12:34.475|SFLARE      |     1.0000|
|bn240624251 |GRB240624251  |06 49 46.6|-06 32 35|2024-06-24 05:58:53.129|2024-06-24 06:09:07.542|2024-06-24 06:01:11.371|GRB         |     1.0000|
|bn241009655 |SFLARE24100965|13 00 49.7|-06 29 13|2024-10-09 15:41:40.108|2024-10-09 15:51:54.520|2024-10-09 15:43:54.447|SFLARE      |     1.0000|
|bn241028342 |SFL241028342  |14 47 32.0|-06 25 00|2024-10-28 08:09:46.168|2024-10-28 08:20:00.578|2024-10-28 08:12:03.354|SFLARE      |     0.8902|
|bn240215648 |GRB240215648  |08 48 56.9|-06 24 21|2024-02-15 15:30:45.239|2024-02-15 15:40:59.650|2024-02-15 15:33:00.409|GRB         |     1.0000|
|bn240624805 |GRB240624805  |15 53 50.4|-06 23 24|2024-06-24 19:17:30.605|2024-06-24 19:27:45.018|2024-06-24 19:19:45.263|GRB         |     1.0000|
|bn240414728 |UNCERT24041472|08 09 16.1|-06 21 00|2024-04-14 17:25:33.081|2024-04-14 17:35:47.491|2024-04-14 17:27:47.739|UNCERT      |     1.0000|
|bn241009140 |SFLARE24100914|12 58 55.9|-06 17 28|2024-10-09 03:18:55.091|2024-10-09 03:29:09.502|2024-10-09 03:21:08.565|SFLARE      |     1.0000|
|bn241018011 |TGF241018011  |13 44 02.4|-06 16 12|2024-10-18 00:13:36.831|2024-10-18 00:23:43.051|2024-10-18 00:15:48.561|TGF         |     1.0000|
|bn241009080 |SFLARE24100908|12 58 42.7|-06 16 06|2024-10-09 01:52:36.030|2024-10-09 02:02:49.203|2024-10-09 01:54:47.146|SFLARE      |     1.0000|
|bn241007433 |SFL241007433  |12 31 32.0|-06 16 00|2024-10-07 10:21:44.600|2024-10-07 10:31:59.011|2024-10-07 10:24:00.666|SFLARE      |     0.8627|
|bn241009066 |SFLARE24100906|12 58 39.8|-06 15 47|2024-10-09 01:32:16.278|2024-10-09 01:42:30.690|2024-10-09 01:34:35.129|SFLARE      |     1.0000|
|bn241008939 |SFLARE24100893|12 58 11.8|-06 12 53|2024-10-08 22:29:16.564|2024-10-08 22:39:30.975|2024-10-08 22:31:29.206|SFLARE      |     1.0000|
|bn240518482 |LOCLPAR2405184|21 42 52.1|-06 12 00|2024-05-18 11:31:34.287|2024-05-18 11:34:59.090|2024-05-18 11:33:47.409|LOCLPAR     |     1.0000|
|bn240504217 |GRB240504217  |04 23 31.2|-05 57 00|2024-05-04 05:10:35.035|2024-05-04 05:20:49.448|2024-05-04 05:12:52.638|GRB         |     1.0000|
|bn240820793 |SGR18062408207|18 45 50.4|-05 53 24|2024-08-20 18:59:01.481|2024-08-20 19:09:15.892|2024-08-20 19:01:18.892|SGR         |     1.0000|
|bn241007804 |SFLARE24100780|12 54 02.4|-05 46 58|2024-10-07 19:16:13.273|2024-10-07 19:26:27.683|2024-10-07 19:18:26.203|SFLARE      |     1.0000|
|bn240628531 |LOCLPAR2406285|20 14 48.0|-05 30 00|2024-06-28 12:42:01.868|2024-06-28 12:45:12.335|2024-06-28 12:44:12.942|LOCLPAR     |     1.0000|
|bn240306592 |SFLARE24030659|23 09 05.0|-05 27 21|2024-03-06 14:10:39.929|2024-03-06 14:20:46.146|2024-03-06 14:12:51.515|SFLARE      |     1.0000|
|bn240331997 |GRB240331997  |02 00 16.0|-05 24 00|2024-03-31 23:53:07.451|2024-04-01 00:03:21.862|2024-03-31 23:55:19.677|GRB         |     1.0000|
|bn241006788 |SFLARE24100678|12 50 19.4|-05 23 39|2024-10-06 18:52:16.374|2024-10-06 19:02:30.785|2024-10-06 18:54:32.056|SFLARE      |     1.0000|
|bn241006697 |SFLARE24100669|12 49 59.5|-05 21 33|2024-10-06 16:40:50.914|2024-10-06 16:51:05.323|2024-10-06 16:43:07.044|SFLARE      |     1.0000|
|bn240307262 |SFLARE24030726|23 11 33.8|-05 11 44|2024-03-07 06:14:37.033|2024-03-07 06:20:29.295|2024-03-07 06:16:50.603|SFLARE      |     1.0000|
|bn241005969 |SFLARE24100596|12 47 20.2|-05 04 49|2024-10-05 23:13:37.267|2024-10-05 23:23:51.676|2024-10-05 23:15:53.909|SFLARE      |     1.0000|
|bn241005857 |SFLARE24100585|12 46 55.7|-05 02 14|2024-10-05 20:32:17.146|2024-10-05 20:42:31.557|2024-10-05 20:34:33.852|SFLARE      |     1.0000|
|bn240318119 |GRB240318119  |18 20 16.8|-04 57 00|2024-03-18 02:48:44.985|2024-03-18 02:58:59.395|2024-03-18 02:51:01.819|GRB         |     0.9294|
|bn240821854 |SGR240821854  |18 41 22.6|-04 57 00|2024-08-21 20:27:10.707|2024-08-21 20:37:25.117|2024-08-21 20:29:24.325|SGR         |     1.0000|
|bn240625314 |GRB240625314  |07 54 57.6|-04 56 24|2024-06-25 07:30:25.252|2024-06-25 07:40:39.665|2024-06-25 07:32:40.631|GRB         |     1.0000|
|bn240820777 |SGR240820777  |18 41 21.4|-04 55 41|2024-08-20 18:36:56.601|2024-08-20 18:47:11.011|2024-08-20 18:39:13.659|SGR         |     1.0000|
|bn241119859 |SGR241119859  |18 41 20.2|-04 54 07|2024-11-19 20:34:52.316|2024-11-19 20:45:06.728|2024-11-19 20:37:06.959|SGR         |     1.0000|
|bn241119869 |SGR241119869  |18 41 20.2|-04 54 07|2024-11-19 20:48:26.585|2024-11-19 20:57:51.845|2024-11-19 20:50:42.188|SGR         |     1.0000|
|bn241207039 |SGR241207039  |18 41 20.2|-04 54 07|2024-12-07 00:54:18.097|2024-12-07 01:04:32.511|2024-12-07 00:56:34.932|SGR         |     1.0000|
|bn241207641 |SGR241207641  |18 41 20.2|-04 54 07|2024-12-07 15:20:54.125|2024-12-07 15:31:08.538|2024-12-07 15:23:06.191|SGR         |     1.0000|
|bn240310236 |GRB240310236  |20 49 50.4|-04 51 36|2024-03-10 05:37:51.375|2024-03-10 05:48:05.786|2024-03-10 05:40:08.594|GRB         |     0.9059|
|bn240329905 |GRB240329905  |17 18 48.0|-04 47 24|2024-03-29 21:40:56.454|2024-03-29 21:51:02.673|2024-03-29 21:43:07.528|GRB         |     1.0000|
|bn241005136 |SFLARE24100513|12 44 18.0|-04 45 36|2024-10-05 03:13:28.195|2024-10-05 03:23:42.606|2024-10-05 03:15:44.454|SFLARE      |     1.0000|
|bn241206362 |SGR241206362  |18 30 16.8|-04 43 12|2024-12-06 08:39:33.555|2024-12-06 08:49:47.967|2024-12-06 08:41:51.957|SGR         |     1.0000|
|bn241005007 |SFLARE24100500|12 43 49.9|-04 42 38|2024-10-05 00:08:14.913|2024-10-05 00:18:29.324|2024-10-05 00:10:28.867|SFLARE      |     1.0000|
|bn241004938 |SFLARE24100493|12 43 34.8|-04 41 02|2024-10-04 22:28:33.037|2024-10-04 22:37:41.910|2024-10-04 22:30:46.159|SFLARE      |     1.0000|
|bn241004923 |SFLARE24100492|12 43 31.4|-04 40 41|2024-10-04 22:06:34.750|2024-10-04 22:16:49.160|2024-10-04 22:08:53.792|SFLARE      |     1.0000|
|bn240821380 |SGR240821380  |17 58 09.6|-04 39 36|2024-08-21 09:04:55.069|2024-08-21 09:15:01.288|2024-08-21 09:07:06.815|SGR         |     1.0000|
|bn240814164 |GRB240814164  |03 13 36.0|-04 36 00|2024-08-14 03:53:59.284|2024-08-14 04:04:13.695|2024-08-14 03:56:12.406|GRB         |     0.9333|
|bn241004448 |SFLARE24100444|12 41 47.8|-04 29 43|2024-10-04 10:43:19.817|2024-10-04 10:48:06.541|2024-10-04 10:45:33.515|SFLARE      |     1.0000|
|bn241004342 |SFLARE24100434|12 41 24.7|-04 27 17|2024-10-04 08:11:02.700|2024-10-04 08:16:14.001|2024-10-04 08:13:10.926|SFLARE      |     1.0000|
|bn241004334 |SFLARE24100433|12 41 23.0|-04 27 05|2024-10-04 07:58:46.127|2024-10-04 08:09:00.537|2024-10-04 08:01:05.137|SFLARE      |     1.0000|
|bn241004002 |SFLARE24100400|12 40 10.6|-04 19 25|2024-10-04 00:01:20.066|2024-10-04 00:11:34.476|2024-10-04 00:03:34.404|SFLARE      |     1.0000|
|bn241003282 |SFLARE24100328|12 37 33.6|-04 02 43|2024-10-03 06:43:36.713|2024-10-03 06:53:51.123|2024-10-03 06:45:48.747|SFLARE      |     1.0000|
|bn240310506 |SFLARE24031050|23 23 32.6|-03 55 41|2024-03-10 12:08:08.592|2024-03-10 12:16:13.977|2024-03-10 12:08:17.776|SFLARE      |     1.0000|
|bn241002771 |SFLARE24100277|12 35 42.2|-03 50 52|2024-10-02 18:27:26.517|2024-10-02 18:37:40.927|2024-10-02 18:29:42.359|SFLARE      |     1.0000|
|bn241002709 |SFLARE24100270|12 35 28.8|-03 49 26|2024-10-02 16:58:41.835|2024-10-02 17:08:48.054|2024-10-02 17:00:53.230|SFLARE      |     1.0000|
|bn240328515 |GRB240328515  |15 27 48.0|-03 47 24|2024-03-28 12:19:08.435|2024-03-28 12:29:22.846|2024-03-28 12:21:22.517|GRB         |     0.9412|
|bn241002424 |SFLARE24100242|12 34 26.9|-03 42 49|2024-10-02 10:09:32.377|2024-10-02 10:18:41.250|2024-10-02 10:10:39.770|SFLARE      |     1.0000|
|bn241002231 |SFLARE24100223|12 33 44.9|-03 38 21|2024-10-02 05:30:29.948|2024-10-02 05:40:44.358|2024-10-02 05:32:45.438|SFLARE      |     1.0000|
|bn241002163 |SFLARE24100216|12 33 30.0|-03 36 45|2024-10-02 03:52:04.303|2024-10-02 04:02:18.713|2024-10-02 03:54:20.465|SFLARE      |     1.0000|
|bn240311364 |SFLARE24031136|23 26 42.2|-03 35 27|2024-03-11 08:42:34.006|2024-03-11 08:52:40.225|2024-03-11 08:44:45.081|SFLARE      |     1.0000|
|bn240821394 |SGR240821394  |18 50 43.2|-03 34 12|2024-08-21 09:25:31.328|2024-08-21 09:35:45.738|2024-08-21 09:27:49.826|SGR         |     1.0000|
|bn241001948 |SFLARE24100194|12 32 43.2|-03 31 45|2024-10-01 22:42:10.757|2024-10-01 22:52:25.167|2024-10-01 22:44:26.695|SFLARE      |     1.0000|
|bn241001891 |SFLARE24100189|12 32 30.7|-03 30 26|2024-10-01 21:20:38.320|2024-10-01 21:30:52.730|2024-10-01 21:22:51.218|SFLARE      |     1.0000|
|bn240312136 |TGF240312136  |12 55 28.1|-03 18 00|2024-03-12 03:13:24.523|2024-03-12 03:23:38.933|2024-03-12 03:15:37.501|TGF         |     1.0000|
|bn241001304 |SFLARE24100130|12 30 23.3|-03 16 47|2024-10-01 07:15:00.266|2024-10-01 07:25:14.676|2024-10-01 07:17:12.428|SFLARE      |     1.0000|
|bn240305928 |GRB240305928  |17 24 24.0|-03 14 24|2024-03-05 22:14:24.708|2024-03-05 22:24:39.117|2024-03-05 22:16:36.550|GRB         |     0.9216|
|bn241001193 |SFLARE24100119|12 29 59.3|-03 14 13|2024-10-01 04:36:11.009|2024-10-01 04:46:17.228|2024-10-01 04:38:22.691|SFLARE      |     1.0000|
|bn240930991 |SFLARE24093099|12 29 15.4|-03 09 31|2024-09-30 23:44:47.521|2024-09-30 23:54:53.740|2024-09-30 23:46:58.595|SFLARE      |     1.0000|
|bn240930979 |SFLARE24093097|12 29 12.7|-03 09 14|2024-09-30 23:27:37.856|2024-09-30 23:37:52.266|2024-09-30 23:29:55.042|SFLARE      |     1.0000|
|bn241014129 |SFL241014129  |13 16 48.0|-03 08 00|2024-10-14 03:03:52.386|2024-10-14 03:14:06.798|2024-10-14 03:06:08.964|SFLARE      |     0.9333|
|bn241108811 |SGR18062411088|19 11 12.0|-03 02 24|2024-11-08 19:24:54.960|2024-11-08 19:29:25.301|2024-11-08 19:27:13.507|SGR         |     1.0000|
|bn241209458 |GRB241209458  |12 40 27.1|-02 53 25|2024-12-09 10:57:32.251|2024-12-09 11:07:46.662|2024-12-09 10:59:44.093|GRB         |     1.0000|
|bn241226503 |SGR241226503  |18 46 31.9|-02 53 00|2024-12-26 12:02:02.669|2024-12-26 12:12:17.080|2024-12-26 12:04:20.351|SGR         |     1.0000|
|bn240909709 |SFL240909709  |11 07 36.0|-02 48 00|2024-09-09 16:58:15.592|2024-09-09 17:08:30.002|2024-09-09 17:00:33.706|SFLARE      |     0.9373|
|bn241124493 |TGF241124493  |14 38 19.2|-02 42 36|2024-11-24 11:47:04.720|2024-11-24 11:57:10.942|2024-11-24 11:49:16.019|TGF         |     1.0000|
|bn240929536 |SFLARE24092953|12 23 59.5|-02 35 37|2024-09-29 12:49:35.708|2024-09-29 12:59:50.118|2024-09-29 12:51:50.462|SFLARE      |     1.0000|
|bn241114960 |GRB241114960  |00 12 26.4|-02 11 24|2024-11-14 22:59:42.888|2024-11-14 23:09:57.299|2024-11-14 23:01:54.986|GRB         |     1.0000|
|bn241204662 |SGR241204662  |18 53 04.8|-02 08 24|2024-12-04 15:51:46.621|2024-12-04 16:01:52.843|2024-12-04 15:53:58.304|SGR         |     1.0000|
|bn241024647 |GRB241024647  |10 51 12.0|-01 58 48|2024-10-24 15:29:01.281|2024-10-24 15:39:07.500|2024-10-24 15:31:12.355|GRB         |     1.0000|
|bn240731538 |LOCLPAR2407315|08 45 36.0|-01 53 00|2024-07-31 12:53:04.516|2024-07-31 12:55:51.431|2024-07-31 12:55:21.734|LOCLPAR     |     1.0000|
|bn241129456 |SGR241129456  |18 40 07.2|-01 36 00|2024-11-29 10:54:32.388|2024-11-29 11:04:46.802|2024-11-29 10:56:49.207|SGR         |     1.0000|
|bn240316686 |SFLARE24031668|23 46 13.0|-01 29 33|2024-03-16 16:25:04.098|2024-03-16 16:29:26.246|2024-03-16 16:27:18.180|SFLARE      |     1.0000|
|bn240416663 |DISTPAR2404166|11 18 00.0|-01 28 48|2024-04-16 15:52:15.975|2024-04-16 16:02:30.385|2024-04-16 15:54:29.097|DISTPAR     |     1.0000|
|bn241209308 |GRB241209308  |07 43 57.6|-00 59 24|2024-12-09 07:20:43.521|2024-12-09 07:30:49.742|2024-12-09 07:22:54.596|GRB         |     0.9569|
|bn241229179 |UNCERT24122917|18 38 00.0|-00 58 00|2024-12-29 04:15:24.035|2024-12-29 04:25:22.061|2024-12-29 04:17:24.869|UNCERT      |     1.0000|
|bn241205924 |SGR241205924  |18 29 48.0|-00 57 36|2024-12-05 22:08:41.087|2024-12-05 22:11:32.099|2024-12-05 22:10:53.282|SGR         |     1.0000|
|bn240318143 |SFLARE24031814|23 51 32.4|-00 54 59|2024-03-18 03:23:23.356|2024-03-18 03:33:37.767|2024-03-18 03:25:37.534|SFLARE      |     1.0000|
|bn241112076 |GRB241112076  |10 18 55.2|-00 45 00|2024-11-12 01:47:21.992|2024-11-12 01:57:36.403|2024-11-12 01:49:39.627|GRB         |     0.9765|
|bn241115554 |GRB241115554  |05 47 03.6|-00 39 43|2024-11-15 13:16:06.170|2024-11-15 13:26:20.581|2024-11-15 13:18:24.733|GRB         |     1.0000|
|bn240318801 |SFLARE24031880|23 53 56.6|-00 39 23|2024-03-18 19:10:54.416|2024-03-18 19:14:07.955|2024-03-18 19:13:06.418|SFLARE      |     1.0000|
|bn240810278 |LOCLPAR2408102|03 45 56.0|-00 17 00|2024-08-10 06:37:33.392|2024-08-10 06:47:47.804|2024-08-10 06:39:50.610|LOCLPAR     |     1.0000|
|bn240910167 |GRB240910167  |01 36 23.3|-00 12 17|2024-09-10 03:58:28.532|2024-09-10 04:08:42.942|2024-09-10 04:00:44.214|GRB         |     1.0000|
|bn240319976 |SFLARE24031997|23 58 13.7|-00 11 31|2024-03-19 23:22:44.425|2024-03-19 23:32:58.836|2024-03-19 23:24:59.595|SFLARE      |     1.0000|
|bn240905357 |GRB240905357  |11 33 31.2|-00 10 48|2024-09-05 08:31:55.681|2024-09-05 08:42:10.090|2024-09-05 08:34:13.795|GRB         |     1.0000|
|bn240521820 |TGF240521820  |11 11 31.9|-00 07 00|2024-05-21 19:38:31.809|2024-05-21 19:48:46.219|2024-05-21 19:40:49.027|TGF         |     1.0000|
|bn240320313 |SFLARE24032031|23 59 27.6|-00 03 31|2024-03-20 07:28:35.732|2024-03-20 07:31:51.319|2024-03-20 07:30:48.982|SFLARE      |     1.0000|
|bn240922891 |SFLARE24092289|12 00 03.8|-00 00 26|2024-09-22 21:20:23.636|2024-09-22 21:26:07.707|2024-09-22 21:22:38.807|SFLARE      |     1.0000|
|bn240325847 |UNCERT24032584|00 00 00.0|+00 00 00|2024-03-25 20:17:13.273|2024-03-25 20:27:27.684|2024-03-25 20:19:31.003|UNCERT      |     1.0000|
|bn240325887 |UNCERT24032588|00 00 00.0|+00 00 00|2024-03-25 21:15:18.283|2024-03-25 21:25:32.693|2024-03-25 21:17:34.093|UNCERT      |     1.0000|
|bn240402898 |UNCERT24040289|00 00 00.0|+00 00 00|2024-04-02 21:31:02.596|2024-04-02 21:41:17.006|2024-04-02 21:33:20.070|UNCERT      |     1.0000|
|bn240413684 |UNCERT24041368|00 00 00.0|+00 00 00|2024-04-13 16:23:12.421|2024-04-13 16:33:26.831|2024-04-13 16:25:26.567|UNCERT      |     1.0000|
|bn240510864 |LOCLPAR2405108|00 00 00.0|+00 00 00|2024-05-10 20:42:16.004|2024-05-10 20:52:30.416|2024-05-10 20:44:29.126|LOCLPAR     |     1.0000|
|bn240711142 |UNCERT24071114|00 00 00.0|+00 00 00|2024-07-11 03:22:57.201|2024-07-11 03:33:11.611|2024-07-11 03:25:10.323|UNCERT      |     1.0000|
|bn240805415 |LOCLPAR2408054|00 00 00.0|+00 00 00|2024-08-05 09:55:18.717|2024-08-05 09:59:49.059|2024-08-05 09:57:31.840|LOCLPAR     |     1.0000|
|bn240828274 |UNCERT24082827|00 00 00.0|+00 00 00|2024-08-28 06:31:44.178|2024-08-28 06:41:58.588|2024-08-28 06:33:56.276|UNCERT      |     1.0000|
|bn240917322 |DISTPAR2409173|00 00 00.0|+00 00 00|2024-09-17 07:41:23.179|2024-09-17 07:51:37.589|2024-09-17 07:43:36.301|DISTPAR     |     1.0000|
|bn240918301 |UNCERT24091830|00 00 00.0|+00 00 00|2024-09-18 07:11:42.634|2024-09-18 07:21:57.047|2024-09-18 07:14:00.877|UNCERT      |     1.0000|
|bn240902835 |LOCLPAR2409028|10 25 55.9|+00 02 00|2024-09-02 20:00:32.928|2024-09-02 20:10:47.338|2024-09-02 20:02:44.770|LOCLPAR     |     1.0000|
|bn240320969 |SFLARE24032096|00 01 51.1|+00 12 02|2024-03-20 23:13:16.468|2024-03-20 23:23:30.880|2024-03-20 23:15:28.375|SFLARE      |     1.0000|
|bn240821366 |SGR240821366  |21 16 36.0|+00 13 12|2024-08-21 08:45:31.000|2024-08-21 08:55:45.410|2024-08-21 08:47:42.970|SGR         |     1.0000|
|bn240922169 |SFLARE24092216|11 57 28.6|+00 16 25|2024-09-22 04:01:39.144|2024-09-22 04:11:53.556|2024-09-22 04:03:54.826|SFLARE      |     1.0000|
|bn240511001 |LOCLPAR2405110|09 01 19.9|+00 29 00|2024-05-10 23:58:39.897|2024-05-11 00:08:54.310|2024-05-11 00:00:57.116|LOCLPAR     |     1.0000|
|bn240321752 |SFLARE24032175|00 04 42.4|+00 30 36|2024-03-21 18:01:17.646|2024-03-21 18:11:32.058|2024-03-21 18:03:36.113|SFLARE      |     1.0000|
|bn240308556 |UNCERT24030855|20 44 48.0|+00 48 00|2024-03-08 13:17:57.281|2024-03-08 13:28:11.691|2024-03-08 13:20:09.939|UNCERT      |     1.0000|
|bn240617599 |GRB240617599  |22 14 12.0|+00 52 48|2024-06-17 14:20:26.103|2024-06-17 14:25:45.598|2024-06-17 14:22:40.634|GRB         |     1.0000|
|bn240322840 |SFLARE24032284|00 08 40.0|+00 56 20|2024-03-22 20:06:41.854|2024-03-22 20:16:56.267|2024-03-22 20:08:56.033|SFLARE      |     1.0000|
|bn240322890 |SFLARE24032289|00 08 50.9|+00 57 31|2024-03-22 21:18:49.935|2024-03-22 21:29:04.348|2024-03-22 21:21:03.026|SFLARE      |     1.0000|
|bn240825662 |GRB240825662  |22 58 16.6|+01 01 31|2024-08-25 15:50:45.491|2024-08-25 16:00:59.901|2024-08-25 15:53:00.085|GRB         |     1.0000|
|bn240204630 |GRB240204630  |06 56 43.4|+01 01 37|2024-02-04 15:05:22.483|2024-02-04 15:15:36.894|2024-02-04 15:07:38.677|GRB         |     1.0000|
|bn240323288 |SFLARE24032328|00 10 18.0|+01 06 56|2024-03-23 06:52:42.599|2024-03-23 07:02:48.819|2024-03-23 06:54:54.090|SFLARE      |     1.0000|
|bn241129064 |GRB241129064  |16 21 52.8|+01 07 12|2024-11-29 01:29:14.670|2024-11-29 01:39:29.084|2024-11-29 01:31:33.425|GRB         |     0.9333|
|bn240830818 |UNCERT24083081|18 24 16.1|+01 13 00|2024-08-30 19:35:16.564|2024-08-30 19:45:30.974|2024-08-30 19:37:31.702|UNCERT      |     1.0000|
|bn240323566 |SFLARE24032356|00 11 18.6|+01 13 30|2024-03-23 13:34:38.819|2024-03-23 13:35:34.116|2024-03-23 13:34:47.267|SFLARE      |     1.0000|
|bn240323630 |SFLARE24032363|00 11 32.7|+01 15 02|2024-03-23 15:07:31.200|2024-03-23 15:08:25.473|2024-03-23 15:07:40.320|SFLARE      |     1.0000|
|bn240303513 |GRB240303513  |20 17 57.6|+01 15 36|2024-03-03 12:16:35.050|2024-03-03 12:26:49.463|2024-03-03 12:18:51.244|GRB         |     0.5216|
|bn240218084 |GRB240218084  |10 47 07.4|+01 18 14|2024-02-18 01:58:03.987|2024-02-18 02:08:18.398|2024-02-18 02:00:21.717|GRB         |     1.0000|
|bn240323951 |SFLARE24032395|00 12 42.7|+01 22 36|2024-03-23 22:46:36.951|2024-03-23 22:56:51.363|2024-03-23 22:48:55.514|SFLARE      |     1.0000|
|bn240323990 |SFLARE24032399|00 12 51.3|+01 23 31|2024-03-23 23:42:59.143|2024-03-23 23:53:13.554|2024-03-23 23:45:12.009|SFLARE      |     1.0000|
|bn240324077 |SFLARE24032407|00 13 10.3|+01 25 35|2024-03-24 01:48:12.807|2024-03-24 01:58:27.220|2024-03-24 01:50:28.554|SFLARE      |     1.0000|
|bn240324093 |SFLARE24032409|00 13 13.8|+01 25 58|2024-03-24 02:11:37.875|2024-03-24 02:21:52.289|2024-03-24 02:13:56.502|SFLARE      |     1.0000|
|bn240324147 |SFLARE24032414|00 13 25.7|+01 27 14|2024-03-24 03:29:43.086|2024-03-24 03:39:57.499|2024-03-24 03:31:58.129|SFLARE      |     1.0000|
|bn240324253 |SFLARE24032425|00 13 48.9|+01 29 45|2024-03-24 06:02:41.335|2024-03-24 06:12:55.746|2024-03-24 06:04:53.913|SFLARE      |     1.0000|
|bn240430806 |GRB240430806  |13 24 04.8|+01 32 24|2024-04-30 19:19:02.244|2024-04-30 19:29:16.657|2024-04-30 19:21:19.719|GRB         |     1.0000|
|bn240324411 |SFLARE24032441|00 14 23.2|+01 33 28|2024-03-24 09:49:07.031|2024-03-24 09:59:21.443|2024-03-24 09:51:23.993|SFLARE      |     1.0000|
|bn240325280 |SFLARE24032528|00 17 33.0|+01 53 58|2024-03-25 06:40:35.010|2024-03-25 06:50:49.423|2024-03-25 06:42:53.893|SFLARE      |     1.0000|
